Symbol,open,52_wk_low,52_wk_hi,volume,avg_volume,market_cap,PE_ratio,EPS_ratio,target
AMGN,227.31,177.05,264.97,1821286.0,2547934.0,133852000000.0,18.54,12.4,Near Fair Value
APH,129.86,63.05,135.68,865405.0,1360798.0,39121000000.0,34.5,3.79,Overvalued
ADI,146.5,79.08,147.83,1626778.0,2733098.0,54584000000.0,45.04,3.28,Overvalued
ANSS,363.81,200.07,369.82,367643.0,397153.0,31245000000.0,82.7,4.4,Overvalued
ANTM,315.15,171.03,338.2,723758.0,1280795.0,79856000000.0,16.58,19.37,Near Fair Value
AON,207.4,143.93,238.19,988770.0,1525300.0,48300000000.0,27.23,7.76,Overvalued
AOS,54.65,33.81,58.66,722117.0,1035439.0,8852000000.0,28.24,1.94,Overvalued
APA,14.4,3.8,33.77,7374389.0,11708198.0,5356000000.0,,-20.78,Overvalued
AAPL,134.08,53.15,138.79,96942531.0,114679433.0,2256000000000.0,40.45,3.28,Overvalued
AMAT,86.99,36.64,90.61,5716036.0,6830142.0,78908000000.0,22.02,3.92,Overvalued
APTV,130.8,29.22,131.23,753812.0,1600328.0,35182000000.0,19.85,6.56,Overvalued
ADM,50.04,28.92,52.05,1595960.0,2619439.0,28048000000.0,17.87,2.82,Overvalued
ANET,290.0,156.63,293.78,304779.0,672671.0,21985000000.0,32.51,8.94,Undervalued
AJG,121.96,65.09,129.12,459023.0,827129.0,23792000000.0,30.92,4.0,Overvalued
AIZ,134.46,76.27,142.61,223528.0,382789.0,8004000000.0,20.18,6.75,Overvalued
T,28.45,26.08,39.55,37635671.0,41355129.0,204944000000.0,18.92,1.52,Overvalued
ATO,93.27,77.92,121.08,594367.0,964385.0,12028000000.0,19.52,4.89,Overvalued
ADSK,299.0,125.38,307.22,941702.0,1406112.0,67141000000.00001,158.37,1.93,Overvalued
ADP,174.14,103.11,182.32,1142816.0,1767870.0,75557000000.0,30.58,5.76,Overvalued
AZO,1173.58,684.91,1267.93,161149.0,250846.0,26980000000.0,15.53,76.33,Near Fair Value
AVB,158.48,118.17,229.4,416687.0,1077868.0,22397000000.0,34.46,4.66,Overvalued
AVY,154.7,76.96,156.82,200004.0,492206.0,12939000000.0,24.79,6.26,Overvalued
BKR,21.17,9.12,25.99,2675749.0,7142082.0,21585000000.0,,,Overvalued
BLL,93.1,51.26,102.76,1011483.0,1639368.0,30480000000.0,60.04,1.55,Overvalued
BAC,30.01,17.95,35.67,28244946.0,56420792.0,262204999999.99997,14.93,2.03,Near Fair Value
BK,41.69,26.4,51.6,2833332.0,5262851.0,37608000000.0,9.3,4.56,Near Fair Value
BAX,79.2,69.1,95.19,1682321.0,3060175.0,40988000000.0,45.41,1.77,Overvalued
BDX,247.23,197.75,286.72,687413.0,1341937.0,72777000000.0,92.33,2.71,Overvalued
BRK.B,229.28,159.5,234.99,3709753.0,5004450.0,543679999999.99994,0.01,22232.21,Near Fair Value
BBY,101.47,48.11,124.89,2118966.0,2943492.0,25840000000.0,15.21,6.56,Near Fair Value
BIO,572.48,309.38,648.39,136647.0,205132.0,17345000000.0,5.0,116.69,Overvalued
BIIB,243.47,223.25,374.99,978134.0,1640014.0,37680000000.0,8.06,30.38,Undervalued
BLK,707.48,323.98,722.42,349888.0,597289.0,110043000000.0,23.96,30.11,Overvalued
BA,216.24,89.0,349.95,10235010.0,21218934.0,120843000000.0,,-7.89,Overvalued
BKNG,2198.07,1107.29,2227.97,156717.0,369421.0,91218000000.0,66.12,33.69,Near Fair Value
BWA,39.31,17.0,43.35,1188876.0,2905778.0,9448000000.0,21.95,1.76,Near Fair Value
BXP,93.38,69.69,147.83,546266.0,1326150.0,14715000000.0,14.77,6.4,Overvalued
BSX,35.6,24.1,46.13,6069927.0,13138381.0,50913000000.0,13.8,2.61,Undervalued
BMY,61.44,45.76,68.34,8469947.0,10335120.0,140172000000.0,,-0.02,Overvalued
AVGO,436.31,155.67,438.5,1021152.0,1624982.0,178079000000.0,69.19,6.33,Near Fair Value
BR,152.43,81.9,154.22,255642.0,484920.0,17713000000.0,38.02,4.03,Overvalued
BF.B,78.51,44.68,83.4,563364.0,845314.0,37006000000.0,41.37,1.92,Overvalued
CHRW,93.24,56.94,106.75,510306.0,1248032.0,12761000000.0,27.9,3.36,Overvalued
COG,16.5,13.06,22.67,3329936.0,5657015.0,6489000000.0,30.6,0.53,Overvalued
CDNS,135.42,51.39,136.84,728431.0,1445101.0,38055000000.0,35.37,3.86,Undervalued
CPB,48.0,40.7,57.54,810213.0,1872469.0,14647000000.0,8.3,5.82,Overvalued
COF,98.0,38.0,107.59,1229268.0,2990695.0,45214000000.0,47.85,2.07,Overvalued
CAH,52.95,39.05,60.69,1208399.0,2026250.0,15716000000.0,16.09,3.33,Near Fair Value
KMX,94.18,37.59,109.31,1068339.0,1489585.0,15400000000.0,20.76,4.55,Near Fair Value
CCL,21.62,7.8,51.94,25455947.0,50001309.0,23913000000.0,,-10.6,Undervalued
CARR,37.62,11.5,41.48,2008659.0,5087471.0,32691000000.000004,,,Overvalued
CTLT,103.52,31.04,120.48,850990.0,1145242.0,17140000000.0,65.78,1.58,Overvalued
CAT,180.25,87.5,183.81,1639709.0,3139290.0,98884000000.0,30.18,6.03,Undervalued
CBOE,92.08,72.01,127.93,547634.0,851122.0,10061000000.0,20.44,4.55,Overvalued
CBRE,62.62,29.17,67.7,800450.0,1807434.0,21040000000.0,19.68,3.19,Undervalued
CDW,129.82,73.39,146.95,474216.0,818576.0,18844000000.0,25.99,5.07,Near Fair Value
CE,129.82,52.7,138.31,400831.0,817889.0,15189000000.0,27.01,4.81,Overvalued
CNC,59.01,43.96,74.7,1802411.0,3589484.0,34805000000.0,15.91,3.77,Undervalued
CNP,21.4,11.58,27.53,1882190.0,5140806.0,11790000000.0,,-1.88,Overvalued
CERN,78.01,53.08,80.9,650685.0,1405104.0,24061000000.0,30.67,2.56,Overvalued
CF,37.93,19.73,47.21,1536167.0,2476676.0,8281000000.000001,29.28,1.32,Undervalued
SCHW,52.55,28.0,53.33,3865210.0,11785035.0,99666000000.0,24.57,2.16,Near Fair Value
CHTR,653.44,345.67,681.71,665936.0,1089696.0,132227000000.0,52.45,12.61,Overvalued
CVX,84.9,51.6,122.72,8168910.0,11212240.0,162567000000.0,,-6.18,Overvalued
CMG,1372.0,415.0,1435.52,213453.0,330356.0,38801000000.0,165.83,8.36,Near Fair Value
CB,152.36,87.35,167.74,1204976.0,1902884.0,69475000000.0,30.49,5.05,N/A
CHD,86.93,47.98,98.96,1573331.0,1498639.0,21672000000.0,28.22,3.09,Overvalued
CI,204.05,118.5,224.96,1202463.0,1917335.0,75209000000.0,14.61,14.25,Undervalued
CINF,86.64,46.07,115.53,411573.0,922560.0,14058000000.0,17.94,4.87,Undervalued
CTAS,350.51,154.33,369.2,270634.0,418389.0,37108000000.0,39.65,8.91,Overvalued
CSCO,44.38,32.4,50.28,15105475.0,22333136.0,189092000000.0,18.12,2.47,Undervalued
C,60.67,32.0,83.11,11995235.0,23626467.0,128374000000.0,12.01,5.14,Near Fair Value
CFG,35.32,14.12,41.29,1782799.0,4043328.0,15272000000.0,16.12,2.22,Undervalued
CTXS,128.67,100.31,173.56,586427.0,1658904.0,16018000000.0,27.81,4.68,Near Fair Value
CLX,201.61,150.95,239.87,899834.0,1400420.0,25452000000.0,22.44,9.0,Overvalued
CME,178.56,131.8,225.36,1325753.0,1647848.0,65354000000.0,30.34,6.0,Overvalued
CMS,59.94,46.03,69.17,1798601.0,1598998.0,17469000000.0,22.84,2.67,Overvalued
KO,54.45,36.27,60.13,8061585.0,14609515.0,235671000000.0,28.41,1.93,Overvalued
CTSH,81.37,40.01,82.73,1500749.0,3042535.0,43814000000.0,30.37,2.7,Near Fair Value
CL,84.96,58.49,86.41,1750420.0,3325678.0,73297000000.0,27.32,3.13,Overvalued
CMCSA,51.36,31.71,52.49,11651211.0,16968351.0,239747000000.0,23.5,2.23,Near Fair Value
CMA,55.55,24.28,70.84,701184.0,1826387.0,7769000000.0,15.38,3.63,Undervalued
CAG,36.2,22.83,39.34,2283484.0,2741210.0,17714000000.0,17.86,2.03,Overvalued
CXO,58.14,33.13,93.34,780617.0,3109323.0,11454000000.0,,-52.27,Undervalued
COP,39.91,20.84,67.13,7477688.0,12203717.0,42710000000.0,,-1.12,Overvalued
ED,70.88,62.03,95.1,1883089.0,2269028.0,24204000000.0,17.83,4.05,Overvalued
STZ,217.67,104.28,220.0,674991.0,1040153.0,42458000000.0,38.78,5.65,Overvalued
COO,357.27,236.68,371.59,155821.0,227057.0,17848000000.0,75.53,4.81,Overvalued
CPRT,126.47,55.69,130.96,823223.0,1219907.0,30048000000.0,44.63,2.85,Near Fair Value
GLW,36.0,17.44,38.44,3463984.0,3872492.0,27504000000.0,141.18,0.25,Overvalued
CTVA,38.66,20.38,40.23,2180503.0,3739625.0,28847000000.0,,-1.28,Overvalued
COST,374.99,271.28,393.15,1628904.0,2216459.0,166897000000.0,38.68,9.74,Overvalued
CCI,155.8,114.18,180.0,1490494.0,2028428.0,68658000000.0,99.49,1.6,Overvalued
CSX,89.96,46.81,93.71,2831761.0,4014328.0,69403000000.0,25.22,3.6,Overvalued
CMI,224.91,101.03,244.67,466486.0,1024440.0,33612000000.0,21.4,10.61,Undervalued
CVS,67.7,52.04,76.44,5284510.0,8319248.0,89399000000.0,11.29,6.05,Near Fair Value
DHI,70.0,25.51,81.21,2159153.0,2906539.0,25130000000.0,10.75,6.41,Undervalued
DHR,220.83,119.6,248.32,1744591.0,2435153.0,157803000000.0,44.79,4.96,Overvalued
DRI,117.22,26.15,125.96,719234.0,1797521.0,15509000000.0,,-0.92,Overvalued
DVA,115.07,62.2,117.65,319524.0,828118.0,13149000000.0,17.58,6.68,Near Fair Value
DE,266.76,106.14,273.56,776662.0,1499379.0,84310000000.0,30.96,8.69,Near Fair Value
DAL,40.3,17.51,62.48,8553384.0,16055789.0,25643000000.0,,-16.53,Undervalued
XRAY,51.56,31.58,60.87,522116.0,1103315.0,11444000000.0,,-0.36,Overvalued
DVN,15.99,4.7,26.98,8562896.0,10256510.0,6048000000.0,,-8.57,Overvalued
DXCM,364.95,182.07,456.23,808373.0,1132537.0,35503000000.0,152.84,2.42,Overvalued
FANG,49.0,14.55,96.92,2170040.0,4026801.0,7646000000.0,,-26.84,Undervalued
DLR,138.19,105.0,165.49,965374.0,1669914.0,39086000000.0,64.17,2.17,Overvalued
DFS,89.13,23.25,90.66,1204783.0,2735412.0,27747000000.0,27.62,3.28,Undervalued
DISCA,29.9,17.12,32.89,5191479.0,5446045.0,13530000000.0,16.67,1.8,Undervalued
DISCK,26.06,15.43,30.73,2011491.0,2419070.0,13530000000.0,14.51,1.8,Undervalued
DISH,31.22,17.09,42.62,2613844.0,3588176.0,17011000000.0,13.17,2.45,Overvalued
DG,209.87,125.0,225.25,1382257.0,1647382.0,51524000000.0,20.82,10.1,Overvalued
DLTR,107.94,60.2,114.32,1080164.0,1974306.0,25410000000.0,26.68,4.05,Overvalued
D,73.99,57.79,90.89,2244752.0,4259695.0,61350000000.0,,-0.22,Overvalued
DPZ,384.6,270.08,435.58,418652.0,661193.0,15108000000.0,32.82,11.69,Near Fair Value
DOV,124.4,62.95,127.39,517441.0,731634.0,18193000000.0,27.51,4.59,Near Fair Value
DOW,55.47,21.95,58.18,2572776.0,4000398.0,41167000000.0,,-3.17,Overvalued
DTE,119.73,71.21,135.67,506645.0,1192303.0,23500000000.0,17.18,7.07,Overvalued
DUK,90.61,62.13,103.79,1638782.0,3113573.0,67384000000.0,33.55,2.73,Overvalued
DRE,39.49,25.19,43.45,1342339.0,1901350.0,14867000000.0,68.21,0.59,Overvalued
DD,70.33,28.33,71.55,9258822.0,4675651.0,52184000000.0,,-4.07,Overvalued
DXC,24.59,7.9,36.97,4405331.0,2437896.0,6551000000.0,,-15.2,Overvalued
EMN,100.64,34.44,104.83,493909.0,847860.0,13585000000.0,28.97,3.46,Overvalued
ETN,119.27,56.42,123.67,1018578.0,1670606.0,47888000000.0,35.3,3.4,Overvalued
EBAY,50.6,26.02,61.06,3597307.0,8445167.0,34639000000.0,6.97,7.21,Overvalued
ECL,215.25,124.6,231.36,723763.0,1011034.0,61759000000.0,,-3.74,Overvalued
EIX,61.8,43.63,78.93,899668.0,1829337.0,23778000000.0,65.3,0.96,Overvalued
EW,89.76,51.51,92.08,1031541.0,2379989.0,56859000000.0,72.12,1.26,Overvalued
EA,141.91,85.69,147.36,1690246.0,2863334.0,41623000000.0,32.0,4.49,Overvalued
EMR,80.12,37.75,83.14,1175856.0,2769454.0,48179000000.0,24.81,3.24,Overvalued
ETR,98.35,75.19,135.55,756854.0,1265081.0,19991000000.0,14.49,6.89,Overvalued
EOG,50.3,27.0,89.54,2341283.0,5780574.0,29093000000.0,,-0.53,Overvalued
EFX,191.87,103.01,196.47,470088.0,837909.0,23458000000.0,53.33,3.62,Overvalued
EQIX,701.48,477.87,839.77,279526.0,470643.0,63635000000.0,140.67,5.08,Overvalued
EQR,58.64,45.43,87.53,1346108.0,2987406.0,22067000000.0,23.29,2.55,Overvalued
ESS,236.82,175.81,329.74,303202.0,523368.0,15481000000.0,25.92,9.16,Overvalued
EL,262.92,137.01,267.2,675475.0,1168182.0,96256000000.0,159.87,1.66,Overvalued
ETSY,183.13,29.95,198.5,2076858.0,3615238.0,22433000000.0,95.55,1.86,Overvalued
EVRG,54.09,42.01,76.57,4615100.0,2128796.0,12591000000.0,20.1,2.76,Near Fair Value
ES,85.48,60.69,99.42,1010198.0,1377717.0,29658000000.0,24.56,3.52,Overvalued
RE,230.72,157.32,294.31,111696.0,271364.0,9356000000.0,14.17,16.52,Undervalued
EXC,41.95,29.28,50.54,3248447.0,5481323.0,41189000000.0,17.37,2.43,Overvalued
EXPE,132.11,40.76,134.09,1459038.0,2775106.0,18729000000.0,,-15.49,Overvalued
EXPD,94.48,52.55,95.73,439729.0,1061660.0,16099000000.0,25.66,3.71,Overvalued
EXR,114.89,72.7,121.07,580377.0,1066181.0,14973000000.0,34.4,3.37,Overvalued
XOM,41.47,30.11,71.37,22400000.0,30286185.0,174288000000.0,52.98,0.78,Near Fair Value
FFIV,176.32,79.78,178.09,360116.0,757931.0,10838000000.0,35.12,5.01,Overvalued
FB,272.0,137.1,304.67,12900408.0,18330465.0,778039000000.0,31.12,8.78,Undervalued
FAST,48.89,26.72,50.47,2284203.0,3108732.0,28031000000.0,33.45,1.46,Overvalued
FRT,84.65,64.11,131.56,717349.0,820904.0,6439000000.0,36.67,2.32,Overvalued
FDX,259.6,88.69,305.66,2507120.0,2912943.0,68818000000.0,28.03,9.26,Overvalued
FIS,139.51,91.68,158.21,2563367.0,3255123.0,87777000000.0,,-0.17,Overvalued
FITB,27.15,11.1,30.62,2403765.0,5399650.0,19641000000.0,13.76,2.0,Overvalued
FE,29.97,22.85,52.52,2584236.0,6389114.0,16609000000.000002,22.83,1.34,Overvalued
FRC,144.87,70.06,147.24,632578.0,886473.0,25303000000.0,26.24,5.6,Overvalued
FISV,112.56,73.5,125.05,1784511.0,4031493.0,76129000000.0,86.52,1.32,Overvalued
FLT,269.08,168.51,329.85,383766.0,726968.0,22754000000.0,32.83,8.31,Undervalued
FLIR,43.56,23.85,59.44,737360.0,1476778.0,5748000000.0,42.06,1.04,Overvalued
FLS,36.78,18.98,51.25,364837.0,947360.0,4800000000.0,32.84,1.12,Overvalued
FMC,114.26,56.77,122.29,490558.0,603087.0,14913000000.0,30.07,3.82,Near Fair Value
F,8.84,3.96,9.5,39515256.0,63946415.0,34970000000.0,,-0.04,Overvalued
FTNT,148.64,70.2,153.33,485112.0,1176254.0,24111000000.0,55.44,2.68,Near Fair Value
FTV,69.39,31.22,74.25,1363958.0,2305534.0,23880000000.0,46.32,1.53,Overvalued
FBHS,86.08,33.9,92.59,485509.0,1009851.0,11909000000.0,24.36,3.52,Overvalued
FOXA,29.13,19.81,39.74,2676310.0,4799307.0,17275000000.0,11.08,2.63,Overvalued
FOX,28.7,19.13,38.84,636367.0,1419762.0,17275000000.0,10.99,2.63,Overvalued
BEN,24.7,14.91,27.6,2203720.0,3964918.0,12610000000.0,15.72,1.59,Overvalued
FCX,26.55,4.82,26.83,16283247.0,18419876.0,37804000000.0,,-0.08,Overvalued
GPS,20.39,5.26,26.99,3390701.0,9423915.0,7552000000.0,,-2.9,Overvalued
GRMN,119.19,61.04,123.55,311269.0,774106.0,22883000000.0,22.46,5.33,Overvalued
IT,158.54,76.91,165.27,236601.0,418504.0,14303000000.0,67.53,2.37,Overvalued
GD,148.13,100.55,190.08,1727659.0,1419664.0,42701000000.0,13.21,,Near Fair Value
GE,10.65,5.48,13.26,47195126.0,101739579.0,94607000000.0,30.68,0.35,Overvalued
GIS,58.53,46.59,66.14,3185971.0,3096353.0,35952000000.0,15.07,3.9,Overvalued
GM,41.76,14.33,46.71,10985429.0,15060168.0,59600000000.0,18.67,2.23,Undervalued
GPC,99.64,49.68,104.88,510368.0,758417.0,14491000000.0,,-1.33,Overvalued
GILD,56.6,56.56,85.97,10568632.0,9451163.0,73031000000.0,57.86,1.01,Undervalued
GL,93.08,56.74,111.43,243694.0,436475.0,9939000000.0,13.9,6.83,Near Fair Value
GPN,210.08,105.54,215.7,1193795.0,1665165.0,64483000000.00001,128.76,1.67,Overvalued
GS,258.8,130.85,263.93,2018173.0,2987571.0,90734000000.0,15.2,17.35,Near Fair Value
GWW,405.72,200.61,427.9,209558.0,302951.0,21915000000.0,35.28,11.57,Overvalued
HAL,19.03,4.25,25.47,6735768.0,13036982.0,16707999999.999998,,-4.97,Overvalued
HBI,14.64,6.96,17.74,2866033.0,5522418.0,5079000000.0,11.89,1.23,Undervalued
HIG,48.07,19.04,61.32,1699734.0,2403307.0,17551000000.0,10.24,4.78,Overvalued
HAS,93.75,41.33,109.5,497485.0,965307.0,12818000000.0,33.17,2.82,Overvalued
HCA,163.07,58.38,166.87,946230.0,1483157.0,55649000000.0,16.63,9.89,Near Fair Value
PEAK,29.86,18.63,37.64,1684481.0,3794606.0,16274999999.999998,,,Overvalued
HSIC,65.63,41.85,73.99,387210.0,941246.0,9546000000.0,16.35,4.09,Undervalued
HSY,150.39,109.88,161.83,468427.0,790179.0,31707000000.0,26.74,5.7,Overvalued
HES,53.48,26.06,71.66,1346260.0,2261757.0,16210999999.999998,,-10.58,Overvalued
HPE,11.67,7.43,15.81,5548685.0,10699526.0,15328000000.0,,-0.25,Near Fair Value
HLT,109.68,44.3,116.73,1467296.0,2465452.0,30869000000.0,,-1.14,Overvalued
HFC,25.89,16.81,48.95,1043121.0,3034674.0,4187999999.9999995,,-2.62,Undervalued
HOLX,71.91,26.49,77.49,798852.0,1854001.0,18718000000.0,17.3,4.21,Undervalued
HD,265.57,140.63,292.95,2494505.0,3678707.0,285966000000.0,22.98,11.56,Overvalued
HON,211.0,101.08,216.7,1321757.0,2958584.0,149249000000.0,30.49,6.98,Overvalued
HRL,46.54,39.01,52.97,2128589.0,1824926.0,25166000000.0,28.08,1.66,Overvalued
HST,14.63,7.86,18.02,3738531.0,9296161.0,10319000000.0,,-0.83,Overvalued
HWM,28.46,9.87,34.27,2231342.0,3314803.0,12375000000.0,,,Undervalued
HPQ,24.34,12.54,24.69,6174005.0,8872133.0,31712000000.0,12.3,2.0,Near Fair Value
HUM,407.6,208.25,474.7,550518.0,771611.0,54296000000.0,13.15,31.2,Undervalued
HBAN,12.52,6.82,14.86,8675353.0,9815487.0,12911000000.0,17.76,0.71,Near Fair Value
HII,168.04,136.44,279.71,283472.0,362985.0,6903000000.0,11.69,14.58,Near Fair Value
IEX,196.89,104.56,199.5,277515.0,412792.0,15081000000.0,40.65,4.9,Overvalued
IDXX,495.51,168.65,503.83,214636.0,390501.0,42639000000.0,87.15,5.74,Overvalued
INFO,88.58,44.81,101.45,1655421.0,2742371.0,37882000000.0,39.24,2.29,Overvalued
ITW,201.78,115.94,224.69,621222.0,1048750.0,64532000000.0,30.91,6.59,Overvalued
ILMN,366.36,196.78,404.2,513586.0,1161593.0,54020000000.0,85.77,4.31,Near Fair Value
INCY,86.54,62.48,110.37,561067.0,1101760.0,19048000000.0,,-1.55,Near Fair Value
IR,45.25,17.01,46.82,1471741.0,2107685.0,19028000000.0,,-0.49,Undervalued
INTC,48.75,43.61,69.29,28576790.0,36143882.0,204162000000.0,9.75,5.11,Undervalued
ICE,113.24,63.51,115.4,1416320.0,2529382.0,64709999999.99999,31.78,3.63,Overvalued
IBM,124.22,90.56,158.75,3458294.0,5752455.0,112166000000.0,14.27,8.82,Overvalued
IP,49.55,26.38,51.99,1315917.0,2778393.0,19545000000.0,39.84,1.25,Overvalued
IPG,23.54,11.63,25.2,1987304.0,3980260.0,9174000000.0,16.24,1.45,Overvalued
IFF,110.0,92.14,143.87,3783414.0,1465600.0,11639000000.0,32.57,3.34,Overvalued
INTU,375.02,187.68,387.94,982530.0,1197101.0,104096000000.0,51.01,7.45,Overvalued
ISRG,815.52,360.5,826.81,386888.0,532561.0,96172000000.0,93.2,8.78,Overvalued
IVZ,17.32,6.38,19.01,1759571.0,5930684.0,8006000000.0,16.37,1.07,Near Fair Value
IPGP,223.2,98.04,227.09,193994.0,249285.0,11928000000.0,113.71,1.97,Overvalued
IQV,178.04,81.79,180.99,504509.0,1011080.0,34351999999.999996,197.76,0.91,Overvalued
IRM,29.19,21.0,34.49,2501548.0,3174088.0,8494999999.999999,64.09,0.46,Overvalued
JKHY,158.93,123.64,200.98,418384.0,492122.0,12362000000.0,41.65,3.89,Overvalued
J,107.58,59.29,111.17,310155.0,694393.0,14163000000.0,,,Overvalued
JBHT,135.41,75.29,144.35,353767.0,795180.0,14441000000.0,29.37,4.65,Near Fair Value
SJM,114.79,91.88,125.62,466031.0,825831.0,13189000000.0,14.96,7.73,Overvalued
JNJ,156.53,109.16,157.66,4936391.0,7037960.0,414309000000.0,24.75,6.36,Overvalued
JCI,46.32,22.78,47.58,1854866.0,4851614.0,33726999999.999996,55.46,0.84,Overvalued
JPM,125.09,76.91,140.76,8266910.0,14564328.0,387335000000.0,16.57,7.67,Near Fair Value
JNPR,22.22,15.2,26.49,2290626.0,3469844.0,7422000000.0,19.08,1.18,Overvalued
KSU,202.35,92.86,204.53,377873.0,868185.0,19107000000.0,33.84,6.03,Overvalued
K,61.53,52.66,72.88,1797963.0,1898693.0,21389000000.0,18.03,3.45,Overvalued
KEY,16.23,7.45,20.24,3914826.0,8488700.0,16024000000.0,14.23,1.15,Undervalued
KEYS,131.72,77.93,132.62,590685.0,1182323.0,24581000000.0,39.91,3.31,Near Fair Value
KMB,133.56,110.66,160.16,1375831.0,2100574.0,45861000000.0,19.57,6.89,Overvalued
KIM,14.77,7.45,20.56,3002497.0,4650152.0,6492000000.0,7.43,2.02,Overvalued
KMI,13.53,9.42,22.58,14649341.0,17628626.0,30946000000.0,278.98,0.05,Near Fair Value
KLAC,258.07,110.19,268.89,728028.0,944206.0,39991000000.0,31.49,8.22,Near Fair Value
KHC,34.65,19.99,36.37,3237970.0,5740955.0,42376000000.0,,-0.4,Overvalued
KR,31.59,26.72,37.22,6722625.0,9915300.0,24180000000.0,8.5,3.74,Overvalued
LB,37.95,8.0,42.17,2068966.0,3834511.0,10343000000.0,,-0.76,Overvalued
LHX,188.13,142.01,230.99,695768.0,1228993.0,39715000000.0,25.71,7.35,Near Fair Value
LH,201.15,98.02,218.77,343660.0,644044.0,19826000000.0,23.61,8.62,Overvalued
LRCX,482.3,181.38,516.65,1663104.0,1365196.0,68010999999.99999,26.84,17.6,Near Fair Value
LW,77.59,39.06,96.32,374270.0,987349.0,11523000000.0,34.09,2.31,Overvalued
LVS,58.86,33.3,74.29,3006206.0,5052682.0,45524000000.0,,-0.99,Near Fair Value
LEG,44.06,22.03,51.76,1144642.0,975847.0,5871000000.0,26.06,1.7,Near Fair Value
LDOS,103.85,68.0,125.84,336992.0,817915.0,14961000000.0,24.68,4.26,Overvalued
LEN,77.75,25.42,86.8,1526191.0,2699723.0,23274000000.0,9.71,7.85,Undervalued
